CustomerID,Recency,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Cluster,Segment
14506,62,3,831.66,257,82,277.21999999999997,0,Regular / Mid-Value
14507,1,4,924.6899999999999,478,71,231.17249999999999,2,Recent / Potential
14511,33,1,138.16,72,6,138.16,1,At-Risk / Low-Value
14512,87,2,275.28,122,19,137.64,1,At-Risk / Low-Value
14513,0,3,455.59000000000003,361,11,151.86333333333334,2,Recent / Potential
14514,101,2,403.11,173,36,201.555,1,At-Risk / Low-Value
14515,91,2,765.65,371,25,382.825,0,Regular / Mid-Value
14517,41,1,252.45,73,14,252.45,1,At-Risk / Low-Value
14520,190,1,165.0,100,1,165.0,1,At-Risk / Low-Value
14522,98,1,278.63,168,7,278.63,1,At-Risk / Low-Value
14523,8,1,241.09,251,12,241.09,2,Recent / Potential
14524,78,5,1052.72,423,113,210.544,0,Regular / Mid-Value
14525,0,7,2926.14,1777,163,418.02,3,High-Value / Loyal
14527,7,39,5136.4,1274,257,131.70256410256408,3,High-Value / Loyal
14529,10,1,135.24,84,49,135.24,2,Recent / Potential
14530,28,4,2021.27,847,99,505.3175,0,Regular / Mid-Value
14532,136,4,932.85,284,45,233.2125,0,Regular / Mid-Value
14533,12,2,734.98,912,23,367.49,2,Recent / Potential
14534,19,13,2904.05,1451,257,223.38846153846154,3,High-Value / Loyal
14535,27,2,1653.91,968,166,826.955,0,Regular / Mid-Value
14536,159,1,171.8,40,18,171.8,1,At-Risk / Low-Value
14538,156,1,106.5,30,3,106.5,1,At-Risk / Low-Value
14540,209,1,195.9,122,11,195.9,1,At-Risk / Low-Value
14541,68,7,1315.65,603,70,187.95000000000002,0,Regular / Mid-Value
14542,85,1,103.25,19,5,103.25,1,At-Risk / Low-Value
14543,8,13,3265.1,599,37,251.16153846153844,3,High-Value / Loyal
14544,261,1,1121.92,843,53,1121.92,1,At-Risk / Low-Value
14546,101,2,874.88,501,126,437.44,0,Regular / Mid-Value
14548,50,2,652.8,256,2,326.4,0,Regular / Mid-Value
14549,211,1,289.24,136,56,289.24,1,At-Risk / Low-Value
14551,104,1,125.43,66,7,125.43,1,At-Risk / Low-Value
14552,51,1,165.07,91,57,165.07,1,At-Risk / Low-Value
14553,118,2,312.32,182,35,156.16,1,At-Risk / Low-Value
14555,202,1,197.94,98,14,197.94,1,At-Risk / Low-Value
14560,9,13,1414.0,265,24,108.76923076923077,3,High-Value / Loyal
14561,62,2,566.99,375,35,283.495,0,Regular / Mid-Value
14562,27,6,1985.3500000000001,905,103,330.8916666666667,3,High-Value / Loyal
14565,13,3,2560.32,1371,99,853.44,2,Recent / Potential
14566,10,1,1432.0,800,4,1432.0,2,Recent / Potential
14567,30,1,800.76,172,13,800.76,2,Recent / Potential
14570,180,2,218.06,95,29,109.03,1,At-Risk / Low-Value
14572,10,5,2089.44,1190,153,417.88800000000003,3,High-Value / Loyal
14573,79,9,1653.42,544,127,183.71333333333334,0,Regular / Mid-Value
14576,272,1,35.400000000000006,12,1,35.400000000000006,1,At-Risk / Low-Value
14577,63,3,646.64,280,70,215.54666666666665,0,Regular / Mid-Value
14583,44,4,787.64,572,172,196.91,0,Regular / Mid-Value
14584,69,4,1042.26,383,68,260.565,0,Regular / Mid-Value
14586,176,1,237.36,444,19,237.36,1,At-Risk / Low-Value
14587,84,8,1473.53,728,166,184.19125,0,Regular / Mid-Value
14589,271,1,39.75,5,3,39.75,1,At-Risk / Low-Value
14591,113,1,250.22,105,33,250.22,1,At-Risk / Low-Value
14593,98,2,339.59,118,54,169.795,1,At-Risk / Low-Value
14594,273,1,255.0,146,31,255.0,1,At-Risk / Low-Value
14595,213,1,163.8,76,5,163.8,1,At-Risk / Low-Value
14597,91,1,165.1,118,3,165.1,1,At-Risk / Low-Value
14600,205,1,393.33000000000004,125,25,393.33000000000004,1,At-Risk / Low-Value
14603,174,1,660.0,400,2,660.0,1,At-Risk / Low-Value
14606,3,69,9329.38,4761,707,135.20840579710145,3,High-Value / Loyal
14607,161,1,495.0,300,3,495.0,1,At-Risk / Low-Value
14608,262,1,204.0,48,1,204.0,1,At-Risk / Low-Value
14609,43,3,486.36,6306,2,162.12,0,Regular / Mid-Value
14616,142,3,406.08000000000004,104,2,135.36,0,Regular / Mid-Value
14618,237,1,211.8,92,5,211.8,1,At-Risk / Low-Value
14619,145,1,394.44,152,20,394.44,1,At-Risk / Low-Value
14620,105,2,412.78000000000003,214,26,206.39000000000001,1,At-Risk / Low-Value
14621,56,3,1002.91,410,45,334.30333333333334,0,Regular / Mid-Value
14622,84,1,320.58000000000004,146,21,320.58000000000004,1,At-Risk / Low-Value
14623,16,3,608.71,266,88,202.90333333333334,2,Recent / Potential
14625,96,2,899.63,335,51,449.815,0,Regular / Mid-Value
14626,22,2,1571.29,879,64,785.645,2,Recent / Potential
14628,142,1,331.58000000000004,106,12,331.58000000000004,1,At-Risk / Low-Value
14631,135,2,630.08,352,24,315.04,0,Regular / Mid-Value
14632,162,1,114.56,96,8,114.56,1,At-Risk / Low-Value
14633,166,1,344.90000000000003,96,20,344.90000000000003,1,At-Risk / Low-Value
14636,168,1,300.19,117,16,300.19,1,At-Risk / Low-Value
14639,20,4,1989.23,789,93,497.3075,0,Regular / Mid-Value
14640,27,4,1501.06,578,63,375.265,0,Regular / Mid-Value
14643,70,2,693.8100000000001,815,30,346.90500000000003,0,Regular / Mid-Value
14644,198,1,187.50000000000003,66,8,187.50000000000003,1,At-Risk / Low-Value
14645,56,2,597.09,381,28,298.545,0,Regular / Mid-Value
14646,5,40,176355.94,126731,492,4408.8985,3,High-Value / Loyal
14647,101,1,243.22,95,24,243.22,1,At-Risk / Low-Value
14649,112,2,584.22,350,48,292.11,0,Regular / Mid-Value
14651,111,1,416.32,186,59,416.32,1,At-Risk / Low-Value
14653,238,1,344.81,305,29,344.81,1,At-Risk / Low-Value
14655,122,1,810.56,522,14,810.56,1,At-Risk / Low-Value
14656,69,2,291.05,120,73,145.525,1,At-Risk / Low-Value
14657,55,3,638.94,339,83,212.98000000000002,0,Regular / Mid-Value
14658,17,1,123.14,23,14,123.14,2,Recent / Potential
14659,45,6,1641.55,767,107,273.59166666666664,0,Regular / Mid-Value
14660,0,1,128.95,104,14,128.95,2,Recent / Potential
14662,134,3,524.86,340,82,174.95333333333335,0,Regular / Mid-Value
14665,196,3,731.66,268,41,243.88666666666666,0,Regular / Mid-Value
14667,13,17,5488.22,3167,265,322.83647058823533,3,High-Value / Loyal
14669,141,3,1269.99,775,158,423.33,0,Regular / Mid-Value
14670,180,2,411.53,337,107,205.765,1,At-Risk / Low-Value
14672,134,2,765.55,454,58,382.775,0,Regular / Mid-Value
14673,267,1,373.49,213,15,373.49,1,At-Risk / Low-Value
14676,47,4,1690.92,1824,19,422.73,0,Regular / Mid-Value
14680,21,13,24196.4,11548,70,1861.2615384615385,3,High-Value / Loyal
14681,111,1,393.95,48,5,393.95,1,At-Risk / Low-Value
14682,87,2,52.0,80,1,26.0,1,At-Risk / Low-Value
14684,115,2,519.26,295,140,259.63,0,Regular / Mid-Value
14687,6,1,628.38,470,15,628.38,2,Recent / Potential
14688,29,15,3852.54,2773,110,256.836,3,High-Value / Loyal
14689,108,1,112.8,76,13,112.8,1,At-Risk / Low-Value
14690,51,1,216.71,85,28,216.71,1,At-Risk / Low-Value
14691,112,1,439.6,162,17,439.6,1,At-Risk / Low-Value
14692,37,4,591.55,265,53,147.8875,0,Regular / Mid-Value
14693,164,1,172.9,34,8,172.9,1,At-Risk / Low-Value
14696,19,5,1458.54,1086,83,291.70799999999997,3,High-Value / Loyal
14697,118,2,188.60999999999999,181,22,94.30499999999999,1,At-Risk / Low-Value
14699,114,1,109.13000000000001,77,8,109.13000000000001,1,At-Risk / Low-Value
14700,89,2,1557.6,858,56,778.8,0,Regular / Mid-Value
14701,72,7,1958.28,673,188,279.7542857142857,0,Regular / Mid-Value
14702,16,9,1687.7,649,106,187.52222222222224,3,High-Value / Loyal
14704,42,2,221.16,113,56,110.58,1,At-Risk / Low-Value
14705,98,1,179.0,100,1,179.0,1,At-Risk / Low-Value
14708,54,2,701.1800000000001,410,12,350.59000000000003,0,Regular / Mid-Value
14709,12,8,3364.44,1662,64,420.555,3,High-Value / Loyal
14711,9,8,2064.42,710,146,258.0525,3,High-Value / Loyal
14712,12,1,115.72,102,7,115.72,2,Recent / Potential
14713,27,8,1821.8799999999999,1125,121,227.73499999999999,3,High-Value / Loyal
14715,198,2,247.45,128,21,123.725,1,At-Risk / Low-Value
14716,48,1,188.56,355,19,188.56,1,At-Risk / Low-Value
14719,79,2,488.12,398,70,244.06,0,Regular / Mid-Value
14720,26,1,155.8,40,9,155.8,2,Recent / Potential
14722,47,1,187.92000000000002,120,28,187.92000000000002,1,At-Risk / Low-Value
14723,258,3,471.0,206,68,157.0,0,Regular / Mid-Value
14727,174,1,268.58,62,10,268.58,1,At-Risk / Low-Value
14729,273,1,313.49,197,69,313.49,1,At-Risk / Low-Value
14730,7,5,904.21,527,142,180.842,2,Recent / Potential
14731,105,2,251.01999999999998,182,23,125.50999999999999,1,At-Risk / Low-Value
14732,43,5,1618.3,960,72,323.65999999999997,0,Regular / Mid-Value
14733,10,11,9044.2,3645,98,822.2,3,High-Value / Loyal
14735,10,22,3496.31,1321,66,158.9231818181818,3,High-Value / Loyal
14737,28,2,1081.75,303,13,540.875,0,Regular / Mid-Value
14738,33,5,757.6500000000001,351,28,151.53000000000003,0,Regular / Mid-Value
14739,119,3,1307.6200000000001,1074,23,435.8733333333334,0,Regular / Mid-Value
14740,97,3,1448.21,735,85,482.7366666666667,0,Regular / Mid-Value
14741,13,4,864.96,558,25,216.24,2,Recent / Potential
14744,197,5,928.03,519,14,185.606,0,Regular / Mid-Value
14745,12,5,1220.26,1038,46,244.052,3,High-Value / Loyal
14747,149,1,328.2,84,18,328.2,1,At-Risk / Low-Value
14748,23,4,1118.77,1061,75,279.6925,0,Regular / Mid-Value
14754,195,1,228.26999999999998,173,15,228.26999999999998,1,At-Risk / Low-Value
14755,12,7,2867.6800000000003,1241,103,409.66857142857145,3,High-Value / Loyal
14758,44,4,1484.06,419,54,371.015,0,Regular / Mid-Value
14759,12,2,870.85,247,47,435.425,2,Recent / Potential
14760,197,1,89.2,40,5,89.2,1,At-Risk / Low-Value
14761,234,1,97.5,58,7,97.5,1,At-Risk / Low-Value
14762,163,1,300.52,341,21,300.52,1,At-Risk / Low-Value
14765,12,2,95.5,22,8,47.75,2,Recent / Potential
14766,68,4,1531.32,984,85,382.83,0,Regular / Mid-Value
14768,27,1,133.20000000000002,40,4,133.20000000000002,1,At-Risk / Low-Value
14769,8,6,6487.94,4487,478,1081.3233333333333,3,High-Value / Loyal
14770,132,2,876.42,490,49,438.21,0,Regular / Mid-Value
14772,12,1,139.26,82,9,139.26,2,Recent / Potential
14775,37,2,701.46,802,39,350.73,0,Regular / Mid-Value
14776,5,8,1862.22,2230,44,232.7775,3,High-Value / Loyal
14778,27,2,730.86,306,34,365.43,2,Recent / Potential
14779,180,3,386.15,84,40,128.71666666666667,0,Regular / Mid-Value
14782,219,1,200.10000000000002,114,6,200.10000000000002,1,At-Risk / Low-Value
14784,223,1,114.68,56,4,114.68,1,At-Risk / Low-Value
14790,19,2,364.04,384,22,182.02,2,Recent / Potential
14794,103,4,679.54,311,37,169.885,0,Regular / Mid-Value
14795,66,1,131.45000000000002,17,6,131.45000000000002,1,At-Risk / Low-Value
14796,7,13,5757.42,4388,325,442.8784615384615,3,High-Value / Loyal
14798,44,2,97.4,104,7,48.7,1,At-Risk / Low-Value
14800,9,9,3840.44,3165,209,426.71555555555557,3,High-Value / Loyal
14803,62,3,845.55,370,35,281.84999999999997,0,Regular / Mid-Value
14805,213,1,109.25,29,19,109.25,1,At-Risk / Low-Value
14808,44,6,1846.31,1244,146,307.7183333333333,0,Regular / Mid-Value
14810,3,10,1869.33,913,97,186.933,3,High-Value / Loyal
14813,269,2,155.43,67,25,77.715,1,At-Risk / Low-Value
14816,97,1,271.85,5,4,271.85,1,At-Risk / Low-Value
14817,100,2,1110.34,655,52,555.17,0,Regular / Mid-Value
14818,69,2,409.63,202,23,204.815,0,Regular / Mid-Value
14819,92,1,84.72,48,3,84.72,1,At-Risk / Low-Value
14820,73,1,139.77,87,8,139.77,1,At-Risk / Low-Value
14821,266,1,48.800000000000004,20,2,48.800000000000004,1,At-Risk / Low-Value
14823,80,3,321.43,88,56,107.14333333333333,0,Regular / Mid-Value
14825,27,7,1339.3700000000001,542,68,191.33857142857144,3,High-Value / Loyal
14828,96,3,2139.76,2172,17,713.2533333333334,0,Regular / Mid-Value
14829,84,3,531.63,364,33,177.21,0,Regular / Mid-Value
14834,20,2,429.3,180,18,214.65,2,Recent / Potential
14837,5,3,1345.56,1226,82,448.52,2,Recent / Potential
14840,167,1,62.85,31,4,62.85,1,At-Risk / Low-Value
14841,79,4,2375.57,1235,88,593.8925,0,Regular / Mid-Value
14842,91,2,1688.48,633,77,844.24,0,Regular / Mid-Value
14844,23,3,2257.6800000000003,1301,64,752.5600000000001,0,Regular / Mid-Value
14847,48,1,309.4,120,13,309.4,1,At-Risk / Low-Value
14849,19,15,5025.25,3624,115,335.01666666666665,3,High-Value / Loyal
14850,211,1,325.75,293,21,325.75,1,At-Risk / Low-Value
14851,156,1,206.13,139,14,206.13,1,At-Risk / Low-Value
14852,40,4,1634.21,1013,54,408.5525,0,Regular / Mid-Value
14853,111,1,214.5,34,3,214.5,1,At-Risk / Low-Value
14854,33,6,2301.63,1441,95,383.605,3,High-Value / Loyal
14855,19,2,645.65,267,13,322.825,2,Recent / Potential
14857,48,1,522.52,188,29,522.52,1,At-Risk / Low-Value
14859,104,1,296.86,209,11,296.86,1,At-Risk / Low-Value
14862,48,1,304.09999999999997,430,21,304.09999999999997,1,At-Risk / Low-Value
14865,272,1,37.2,96,3,37.2,1,At-Risk / Low-Value
14866,5,4,1163.9,552,25,290.975,2,Recent / Potential
14867,85,3,710.28,328,31,236.76,0,Regular / Mid-Value
14868,20,4,1297.07,689,59,324.2675,0,Regular / Mid-Value
14869,3,1,391.31,355,48,391.31,2,Recent / Potential
14870,161,1,327.25,119,13,327.25,1,At-Risk / Low-Value
14871,78,3,354.75,114,44,118.25,0,Regular / Mid-Value
14873,110,1,519.68,168,28,519.68,1,At-Risk / Low-Value
14875,7,2,1465.3200000000002,558,46,732.6600000000001,2,Recent / Potential
14878,73,6,1083.02,627,51,180.50333333333333,0,Regular / Mid-Value
14880,85,2,363.27,245,25,181.635,1,At-Risk / Low-Value
14883,63,2,358.48,322,25,179.24,1,At-Risk / Low-Value
14885,31,1,765.3199999999999,724,15,765.3199999999999,2,Recent / Potential
14886,152,1,364.8,160,18,364.8,1,At-Risk / Low-Value
14888,107,1,369.2,184,20,369.2,1,At-Risk / Low-Value
14889,236,1,135.9,90,10,135.9,1,At-Risk / Low-Value
14890,153,1,125.65,51,7,125.65,1,At-Risk / Low-Value
14891,48,2,554.38,505,30,277.19,0,Regular / Mid-Value
14895,10,10,6081.71,2426,183,608.171,3,High-Value / Loyal
14896,104,2,468.77000000000004,279,43,234.38500000000002,1,At-Risk / Low-Value
14897,196,1,175.5,122,10,175.5,1,At-Risk / Low-Value
14898,34,5,1011.3,864,60,202.26,0,Regular / Mid-Value
14901,1,5,822.12,409,50,164.424,2,Recent / Potential
14903,24,4,2411.82,1334,195,602.955,0,Regular / Mid-Value
14905,57,2,616.15,287,14,308.075,0,Regular / Mid-Value
14907,47,4,1931.82,933,86,482.955,0,Regular / Mid-Value
14911,5,106,74437.05,39440,1190,702.236320754717,3,High-Value / Loyal
14912,146,1,482.78999999999996,445,14,482.78999999999996,1,At-Risk / Low-Value
14913,83,3,917.15,1362,57,305.71666666666664,0,Regular / Mid-Value
14915,177,1,142.28,76,8,142.28,1,At-Risk / Low-Value
14916,49,2,701.28,604,42,350.64,0,Regular / Mid-Value
14918,15,2,1610.15,675,39,805.075,2,Recent / Potential
14920,112,2,977.77,509,57,488.885,0,Regular / Mid-Value
14921,101,1,903.01,631,53,903.01,0,Regular / Mid-Value
14924,145,1,310.05,64,10,310.05,1,At-Risk / Low-Value
14930,8,3,2372.86,1166,116,790.9533333333334,2,Recent / Potential
14931,106,2,586.0,98,10,293.0,0,Regular / Mid-Value
14932,265,1,363.53,80,17,363.53,1,At-Risk / Low-Value
14934,182,1,828.84,459,39,828.84,1,At-Risk / Low-Value
14935,197,1,1784.71,935,10,1784.71,0,Regular / Mid-Value
14936,8,3,5072.88,2352,124,1690.96,3,High-Value / Loyal
14937,30,1,759.56,172,13,759.56,2,Recent / Potential
14944,44,6,2507.73,1383,63,417.955,0,Regular / Mid-Value
14947,30,1,178.5,118,10,178.5,1,At-Risk / Low-Value
14948,9,3,556.87,361,35,185.62333333333333,2,Recent / Potential
14952,106,7,3534.61,1787,82,504.94428571428574,0,Regular / Mid-Value
14957,153,1,58.49,34,12,58.49,1,At-Risk / Low-Value
14958,47,3,499.68,129,33,166.56,0,Regular / Mid-Value
14959,9,3,537.32,400,33,179.10666666666668,2,Recent / Potential
14960,71,1,88.3,20,2,88.3,1,At-Risk / Low-Value
14961,54,6,3906.98,2152,140,651.1633333333333,3,High-Value / Loyal
14962,170,1,126.7,44,5,126.7,1,At-Risk / Low-Value
14963,83,1,294.2,167,37,294.2,1,At-Risk / Low-Value
14964,147,1,206.21,143,13,206.21,1,At-Risk / Low-Value
14970,37,3,1119.75,165,10,373.25,0,Regular / Mid-Value
14972,28,1,114.77,28,18,114.77,1,At-Risk / Low-Value
14973,7,3,1314.45,369,29,438.15000000000003,2,Recent / Potential
14976,1,4,559.96,162,38,139.99,2,Recent / Potential
14978,135,4,1537.28,417,120,384.32,0,Regular / Mid-Value
14981,146,1,102.12,97,8,102.12,1,At-Risk / Low-Value
14984,80,1,110.17999999999999,21,16,110.17999999999999,1,At-Risk / Low-Value
14985,98,2,296.75,260,78,148.375,1,At-Risk / Low-Value
14987,265,1,163.2,64,2,163.2,1,At-Risk / Low-Value
14988,111,1,334.54,141,40,334.54,1,At-Risk / Low-Value
14995,180,1,119.31,51,37,119.31,1,At-Risk / Low-Value
14997,78,1,155.28,312,9,155.28,1,At-Risk / Low-Value
14998,70,2,429.87,270,70,214.935,0,Regular / Mid-Value
15002,15,4,1641.76,862,93,410.44,2,Recent / Potential
15004,47,1,1246.32,630,154,1246.32,0,Regular / Mid-Value
15005,8,19,4327.08,2896,273,227.74105263157895,3,High-Value / Loyal
15007,59,1,156.91,69,12,156.91,1,At-Risk / Low-Value
15012,273,1,191.06,86,46,191.06,1,At-Risk / Low-Value
15014,76,1,117.72999999999999,68,2,117.72999999999999,1,At-Risk / Low-Value
15016,72,1,170.04,76,20,170.04,1,At-Risk / Low-Value
15018,152,2,291.34000000000003,94,17,145.67000000000002,1,At-Risk / Low-Value
15019,166,1,266.0,159,64,266.0,1,At-Risk / Low-Value
15021,56,5,1119.08,531,204,223.81599999999997,0,Regular / Mid-Value
15023,16,8,5110.32,2237,271,638.79,3,High-Value / Loyal
15024,13,5,845.62,416,62,169.124,2,Recent / Potential
15026,140,2,230.78,81,24,115.39,1,At-Risk / Low-Value
15027,68,3,966.9699999999999,523,27,322.3233333333333,0,Regular / Mid-Value
15028,268,1,185.97,119,14,185.97,1,At-Risk / Low-Value
15030,168,1,152.76,156,3,152.76,1,At-Risk / Low-Value
15031,10,2,261.79,115,42,130.895,2,Recent / Potential
15032,156,3,4959.1,2968,29,1653.0333333333335,0,Regular / Mid-Value
15033,9,6,1629.1,916,203,271.51666666666665,3,High-Value / Loyal
15034,132,5,2664.83,1333,158,532.966,0,Regular / Mid-Value
15036,77,2,245.69,151,49,122.845,1,At-Risk / Low-Value
15038,87,4,517.45,128,90,129.3625,0,Regular / Mid-Value
15039,14,36,17631.71,8187,360,489.7697222222222,3,High-Value / Loyal
15041,70,1,180.35,104,66,180.35,1,At-Risk / Low-Value
15042,99,1,135.93,30,5,135.93,1,At-Risk / Low-Value
15044,36,13,5202.28,1547,147,400.1753846153846,3,High-Value / Loyal
15045,51,2,735.66,114,11,367.83,0,Regular / Mid-Value
15046,27,10,3863.33,2476,119,386.33299999999997,3,High-Value / Loyal
15047,169,1,343.62,222,22,343.62,1,At-Risk / Low-Value
15048,16,3,324.53,173,74,108.17666666666666,2,Recent / Potential
15049,173,1,121.17000000000002,63,3,121.17000000000002,1,At-Risk / Low-Value
15051,50,1,377.74,351,34,377.74,1,At-Risk / Low-Value
15052,219,1,215.78,82,27,215.78,1,At-Risk / Low-Value
15053,56,2,478.6,514,28,239.3,0,Regular / Mid-Value
15057,175,2,1489.5,668,25,744.75,0,Regular / Mid-Value
15058,24,7,1245.66,617,131,177.95142857142858,3,High-Value / Loyal
15059,7,7,1008.6,405,127,144.0857142857143,3,High-Value / Loyal
15061,27,37,36575.0,19193,59,988.5135135135135,3,High-Value / Loyal
15062,117,3,814.04,541,38,271.34666666666664,0,Regular / Mid-Value
15063,113,1,370.79999999999995,56,5,370.79999999999995,1,At-Risk / Low-Value
15065,64,3,2858.75,1181,132,952.9166666666666,0,Regular / Mid-Value
15067,182,1,848.05,335,35,848.05,1,At-Risk / Low-Value
15068,156,1,239.95999999999998,130,39,239.95999999999998,1,At-Risk / Low-Value
15069,79,1,1109.53,520,70,1109.53,0,Regular / Mid-Value
15070,272,1,106.2,36,1,106.2,1,At-Risk / Low-Value
15071,175,1,588.6700000000001,165,12,588.6700000000001,1,At-Risk / Low-Value
15073,85,2,861.96,428,22,430.98,0,Regular / Mid-Value
15074,5,1,748.87,455,41,748.87,2,Recent / Potential
15076,72,1,880.85,571,49,880.85,0,Regular / Mid-Value
15078,5,22,6702.59,3387,83,304.66318181818184,3,High-Value / Loyal
15079,112,4,895.61,389,46,223.9025,0,Regular / Mid-Value
15081,108,2,248.05,113,16,124.025,1,At-Risk / Low-Value
15083,156,1,88.2,38,5,88.2,1,At-Risk / Low-Value
15087,181,1,306.94,470,15,306.94,1,At-Risk / Low-Value
15089,8,2,1677.23,1085,102,838.615,2,Recent / Potential
15090,208,1,381.32,208,23,381.32,1,At-Risk / Low-Value
15092,115,2,457.81,135,23,228.905,1,At-Risk / Low-Value
15093,16,5,4027.1,3279,51,805.42,3,High-Value / Loyal
15095,3,4,1370.6,1079,30,342.65,2,Recent / Potential
15098,82,3,39916.5,121,1,13305.5,3,High-Value / Loyal
15100,233,3,876.0,80,1,292.0,0,Regular / Mid-Value
15101,259,1,102.28,34,4,102.28,1,At-Risk / Low-Value
15104,96,2,1027.44,637,66,513.72,0,Regular / Mid-Value
15105,34,1,532.98,274,19,532.98,2,Recent / Potential
15106,41,3,1032.83,822,67,344.27666666666664,0,Regular / Mid-Value
15107,211,6,319.5,169,12,53.25,0,Regular / Mid-Value
15108,41,4,1300.25,499,50,325.0625,0,Regular / Mid-Value
15109,145,1,484.95,131,28,484.95,1,At-Risk / Low-Value
15110,26,2,376.55,121,13,188.275,2,Recent / Potential
15111,272,1,288.5,106,16,288.5,1,At-Risk / Low-Value
15114,16,6,1354.01,1509,66,225.66833333333332,3,High-Value / Loyal
15116,34,2,790.97,255,20,395.485,0,Regular / Mid-Value
15117,20,2,675.73,1085,31,337.865,2,Recent / Potential
15118,34,1,244.8,1440,1,244.8,1,At-Risk / Low-Value
15119,145,1,266.4,88,14,266.4,1,At-Risk / Low-Value
15120,33,1,358.82,296,21,358.82,2,Recent / Potential
15121,188,1,295.15,125,18,295.15,1,At-Risk / Low-Value
15122,14,3,1633.78,800,65,544.5933333333334,2,Recent / Potential
15123,106,1,1069.47,509,53,1069.47,0,Regular / Mid-Value
15124,91,1,90.75,89,9,90.75,1,At-Risk / Low-Value
15125,13,12,10795.48,5909,97,899.6233333333333,3,High-Value / Loyal
15128,26,3,1170.24,1007,66,390.08,0,Regular / Mid-Value
15129,6,10,2796.73,1621,48,279.673,3,High-Value / Loyal
15130,69,1,330.11,197,22,330.11,1,At-Risk / Low-Value
15132,5,3,842.23,633,47,280.74333333333334,2,Recent / Potential
15133,27,3,982.42,680,27,327.4733333333333,0,Regular / Mid-Value
